student_id,grade_10_marks,interest_math,interest_bio,interest_econ,coding,drawing,sports,family_background,stream,profession
2375,88,0,0,1,0,0,0,Business,Commerce,Accountant
2376,77,0,0,1,1,1,1,Doctor,Commerce,CA
2377,51,1,1,1,1,0,1,Artist,Commerce,Business Analyst
2378,94,0,1,1,1,1,0,Engineer,Commerce,Accountant
2379,70,1,0,1,0,0,1,Business,Commerce,CA
2380,51,0,1,0,1,1,1,Doctor,Arts,Designer
2381,69,1,1,1,0,1,0,Engineer,Commerce,Banker
2382,91,0,1,1,0,1,1,Teacher,Commerce,CA
2383,55,1,1,0,1,0,0,Doctor,Arts,Historian
2384,72,0,0,0,0,0,1,Doctor,Arts,Designer
2385,71,0,0,1,0,1,0,Engineer,Commerce,Business Analyst
2386,63,1,0,0,0,0,1,Artist,Arts,Historian
2387,79,1,1,1,1,1,0,Business,Commerce,Business Analyst
2388,52,0,0,0,0,0,0,Artist,Arts,Designer
2389,85,0,0,0,1,0,1,Artist,Arts,Historian
2390,63,0,1,0,0,0,1,Business,Commerce,CA
2391,80,0,0,1,1,1,1,Business,Commerce,Accountant
2392,82,0,1,0,1,0,0,Engineer,Science,Software Engineer
2393,95,0,1,0,0,0,0,Engineer,Commerce,Business Analyst
2394,63,0,0,0,1,0,1,Engineer,Arts,Historian
2395,81,1,1,1,1,1,0,Business,Commerce,Accountant
2396,52,1,1,1,0,1,0,Teacher,Commerce,Business Analyst
2397,52,1,0,1,1,1,0,Artist,Commerce,CA
2398,97,0,1,1,1,1,1,Artist,Commerce,Banker
2399,98,1,1,1,0,1,1,Teacher,Science,Doctor
2400,99,1,0,1,0,0,0,Engineer,Commerce,Banker
2401,53,1,0,0,0,1,0,Engineer,Arts,Psychologist
2402,68,0,0,1,0,1,1,Artist,Commerce,Accountant
2403,63,1,1,0,1,1,0,Artist,Arts,Historian
2404,89,0,0,0,0,0,1,Engineer,Arts,Designer
2405,74,0,1,1,1,1,0,Doctor,Commerce,Accountant
2406,81,0,1,1,1,1,1,Doctor,Commerce,Business Analyst
2407,90,0,1,0,1,1,0,Engineer,Arts,Historian
2408,72,1,1,0,1,0,0,Business,Commerce,Accountant
2409,61,1,1,1,0,1,0,Engineer,Commerce,Business Analyst
2410,87,0,0,0,1,1,0,Teacher,Arts,Psychologist
2411,61,1,0,1,0,0,0,Doctor,Commerce,Accountant
2412,65,0,0,0,0,1,0,Teacher,Arts,Journalist
2413,55,0,1,1,1,1,0,Engineer,Commerce,Accountant
2414,80,1,1,1,0,1,1,Engineer,Commerce,Banker
2415,76,0,0,0,0,0,1,Business,Commerce,Business Analyst
2416,69,0,1,0,1,0,0,Artist,Arts,Designer
2417,79,1,0,0,0,0,0,Doctor,Commerce,Accountant
2418,79,1,1,1,1,0,0,Teacher,Commerce,Banker
2419,57,0,1,1,0,0,1,Teacher,Commerce,CA
2420,97,1,1,0,1,0,1,Doctor,Science,Pharmacist
2421,94,0,0,0,0,1,1,Business,Commerce,Banker
2422,98,0,1,0,1,1,1,Teacher,Arts,Psychologist
2423,53,1,1,0,1,0,0,Engineer,Arts,Designer
2424,75,1,0,1,0,0,0,Doctor,Commerce,Accountant
2425,73,0,0,1,1,0,0,Doctor,Commerce,Business Analyst
2426,92,1,0,0,1,1,0,Business,Commerce,Business Analyst
2427,63,0,0,1,0,0,1,Doctor,Commerce,Business Analyst
2428,52,1,0,1,1,1,1,Teacher,Commerce,Banker
2429,79,0,0,1,0,1,1,Business,Commerce,Business Analyst
2430,90,1,0,1,1,0,1,Teacher,Commerce,CA
2431,61,1,0,0,0,0,0,Engineer,Arts,Journalist
2432,55,0,0,1,1,0,1,Business,Commerce,CA
2433,53,1,0,1,1,0,1,Doctor,Commerce,CA
2434,91,0,0,0,1,0,0,Artist,Science,Data Scientist
2435,75,1,1,0,0,0,1,Artist,Arts,Psychologist
2436,50,1,1,0,0,1,1,Teacher,Arts,Psychologist
2437,96,0,1,1,1,1,0,Engineer,Commerce,Banker
2438,58,1,1,0,1,1,1,Doctor,Arts,Journalist
2439,55,1,0,1,0,0,0,Teacher,Commerce,Business Analyst
2440,83,1,1,0,0,1,1,Artist,Arts,Psychologist
2441,92,0,0,1,0,0,0,Business,Commerce,CA
2442,81,1,1,0,0,0,0,Artist,Science,Doctor
2443,93,0,0,1,0,0,0,Engineer,Commerce,Banker
2444,56,1,0,1,1,1,0,Engineer,Commerce,Accountant
2445,96,1,1,0,1,0,0,Teacher,Science,Pharmacist
2446,95,0,0,0,1,0,1,Engineer,Arts,Journalist
2447,57,0,1,1,1,1,0,Engineer,Commerce,Banker
2448,72,1,1,1,1,1,0,Business,Commerce,Banker
2449,72,0,0,1,1,0,0,Doctor,Commerce,Business Analyst
2450,74,1,1,1,0,0,1,Business,Commerce,Accountant
2451,83,1,0,1,1,0,1,Engineer,Commerce,CA
2452,77,1,1,0,1,0,1,Doctor,Arts,Historian
2453,88,1,1,0,1,1,0,Engineer,Science,Software Engineer
2454,75,1,1,1,0,0,1,Doctor,Commerce,Banker
2455,67,0,0,0,0,0,0,Teacher,Commerce,Accountant
2456,89,1,1,1,1,0,0,Teacher,Science,Data Scientist
2457,94,0,1,1,0,1,0,Teacher,Commerce,Banker
2458,91,0,0,1,0,1,1,Teacher,Commerce,Banker
2459,56,0,0,1,1,0,0,Teacher,Commerce,Accountant
2460,68,0,0,0,0,1,1,Engineer,Arts,Psychologist
2461,80,0,1,0,1,1,0,Business,Commerce,CA
2462,79,1,0,0,1,0,1,Doctor,Arts,Journalist
2463,55,1,1,1,0,0,0,Teacher,Commerce,CA
2464,87,1,1,1,1,0,0,Artist,Science,Doctor
2465,60,1,1,0,1,1,0,Business,Commerce,Accountant
2466,93,0,0,0,0,1,1,Teacher,Arts,Psychologist
2467,89,0,1,0,1,1,0,Doctor,Arts,Psychologist
2468,85,0,0,1,1,1,1,Artist,Commerce,Banker
2469,96,0,1,1,1,0,1,Engineer,Commerce,Banker
2470,66,1,1,0,0,1,0,Doctor,Arts,Historian
2471,58,1,0,0,1,1,0,Artist,Arts,Psychologist
2472,69,0,0,0,1,0,0,Artist,Commerce,CA
2473,72,1,1,1,0,0,1,Teacher,Commerce,Banker
2474,86,0,0,0,1,1,1,Business,Commerce,CA
2475,68,0,1,1,1,0,1,Teacher,Commerce,Business Analyst
2476,70,1,0,0,1,0,0,Business,Commerce,Accountant
2477,85,1,0,0,1,1,0,Business,Commerce,CA
2478,57,1,0,0,1,0,0,Business,Commerce,Accountant
2479,85,1,1,0,1,0,1,Engineer,Science,Software Engineer
2480,75,0,1,1,0,0,0,Doctor,Commerce,Accountant
2481,71,1,1,1,1,1,0,Doctor,Commerce,Accountant
2482,71,0,0,0,1,1,1,Engineer,Arts,Journalist
2483,67,0,0,1,0,1,1,Teacher,Commerce,CA
2484,59,0,0,1,0,1,1,Engineer,Commerce,CA
2485,78,0,0,1,1,1,1,Teacher,Commerce,Business Analyst
2486,79,1,1,0,1,1,0,Artist,Arts,Historian
2487,87,0,1,0,1,1,0,Teacher,Arts,Designer
2488,80,1,1,0,1,0,0,Artist,Science,Doctor
2489,60,1,1,1,0,1,0,Engineer,Commerce,CA
2490,70,1,1,0,1,0,1,Teacher,Arts,Journalist
2491,75,0,1,0,0,0,0,Doctor,Arts,Designer
2492,90,0,1,0,0,1,1,Teacher,Arts,Historian
2493,74,1,1,0,0,1,1,Doctor,Arts,Psychologist
2494,51,1,1,0,1,0,0,Doctor,Science,Data Scientist
2495,59,0,1,0,1,0,1,Doctor,Arts,Journalist
2496,55,0,0,0,1,1,1,Engineer,Arts,Historian
2497,79,0,1,1,0,1,1,Artist,Commerce,CA
2498,71,1,1,1,0,1,1,Doctor,Commerce,Banker
2499,89,0,0,0,0,1,0,Engineer,Arts,Journalist
2500,67,1,1,0,1,0,1,Doctor,Arts,Designer
2501,64,0,1,1,1,0,0,Business,Commerce,Banker
2502,82,1,0,1,0,0,0,Artist,Commerce,Banker
2503,85,1,1,0,0,0,0,Business,Science,Doctor
2504,55,0,0,1,1,1,0,Engineer,Commerce,CA
2505,85,0,1,0,0,0,0,Doctor,Commerce,Accountant
2506,92,0,1,0,0,0,0,Artist,Arts,Historian
2507,99,0,0,1,0,1,0,Engineer,Commerce,Banker
2508,59,1,1,0,1,1,0,Engineer,Arts,Historian
2509,86,1,0,1,1,1,1,Business,Commerce,Banker
2510,74,0,1,1,0,0,1,Business,Commerce,Accountant
2511,55,1,1,0,1,0,1,Engineer,Arts,Journalist
2512,82,1,0,0,1,1,0,Doctor,Arts,Historian
2513,64,0,1,0,1,1,1,Business,Commerce,Accountant
2514,59,1,1,0,0,1,0,Engineer,Arts,Historian
2515,52,1,0,1,1,1,1,Artist,Commerce,Business Analyst
2516,88,0,1,0,1,1,0,Engineer,Arts,Psychologist
2517,68,1,0,1,1,0,1,Artist,Commerce,Accountant
2518,56,1,1,1,1,1,0,Artist,Commerce,Accountant
2519,53,0,0,0,1,0,0,Doctor,Arts,Journalist
2520,96,1,1,1,1,0,1,Doctor,Science,Pharmacist
2521,60,1,0,1,1,1,1,Artist,Commerce,Banker
2522,76,1,1,1,0,1,1,Business,Commerce,Banker
2523,72,0,1,0,1,0,1,Artist,Arts,Psychologist
2524,80,0,0,1,0,1,0,Teacher,Commerce,Banker
2525,70,0,1,1,1,0,1,Engineer,Commerce,CA
2526,67,0,0,1,1,0,1,Artist,Commerce,Business Analyst
2527,94,1,1,0,1,0,1,Doctor,Science,Data Scientist
2528,50,1,1,0,1,0,1,Artist,Arts,Designer
2529,85,1,0,0,1,0,0,Business,Commerce,Business Analyst
2530,87,0,0,1,1,1,1,Engineer,Commerce,Business Analyst
2531,50,1,0,0,1,0,0,Business,Commerce,Accountant
2532,92,1,0,1,1,0,0,Doctor,Commerce,CA
2533,93,1,1,1,0,1,0,Artist,Science,Data Scientist
2534,80,1,0,0,1,0,1,Engineer,Arts,Psychologist
2535,59,0,0,1,1,1,0,Doctor,Commerce,CA
2536,56,1,0,0,0,1,1,Business,Commerce,Accountant
2537,88,1,0,1,1,1,1,Artist,Commerce,CA
2538,69,1,1,0,1,0,0,Teacher,Commerce,Business Analyst
2539,54,1,0,1,1,0,0,Business,Commerce,CA
2540,76,0,1,0,0,0,0,Teacher,Arts,Historian
2541,91,1,1,0,0,1,1,Doctor,Science,Software Engineer
2542,71,1,0,0,0,1,1,Engineer,Arts,Designer
2543,91,0,0,1,0,1,1,Doctor,Commerce,Business Analyst
2544,73,0,1,1,0,1,1,Business,Commerce,Accountant
2545,81,1,1,0,1,1,1,Doctor,Arts,Designer
2546,90,0,0,1,0,1,0,Business,Commerce,CA
2547,90,0,0,1,0,1,1,Teacher,Commerce,Accountant
2548,97,0,0,1,0,1,0,Artist,Commerce,CA
2549,50,1,0,1,1,0,0,Business,Commerce,Banker
2550,55,0,0,0,0,1,0,Artist,Arts,Designer
2551,85,0,0,0,1,1,0,Artist,Arts,Psychologist
2552,85,1,0,0,0,0,0,Teacher,Science,Doctor
2553,70,1,0,0,0,0,1,Doctor,Arts,Journalist
2554,81,1,0,0,1,1,0,Engineer,Arts,Journalist
2555,74,0,0,0,1,0,1,Doctor,Arts,Historian
2556,88,1,1,1,0,0,0,Doctor,Science,Pharmacist
2557,93,1,0,1,1,1,1,Engineer,Commerce,Business Analyst
2558,94,1,0,1,1,0,1,Doctor,Commerce,Business Analyst
2559,74,0,0,0,0,0,0,Doctor,Science,Doctor
2560,61,0,1,1,1,0,0,Artist,Commerce,Accountant
2561,66,1,1,1,0,1,0,Business,Commerce,Business Analyst
2562,51,0,1,0,1,0,0,Doctor,Commerce,Accountant
2563,85,1,0,0,1,1,0,Teacher,Arts,Psychologist
2564,96,0,0,1,0,1,0,Engineer,Commerce,Accountant
2565,71,1,0,0,0,0,1,Artist,Arts,Historian
2566,93,1,1,1,0,0,1,Teacher,Science,Data Scientist
2567,66,0,0,0,0,0,1,Doctor,Arts,Psychologist
2568,76,0,1,1,1,0,1,Business,Commerce,CA
2569,53,0,0,1,0,0,0,Artist,Commerce,Accountant
2570,52,1,1,1,0,1,1,Teacher,Commerce,CA
2571,92,1,1,1,0,1,1,Engineer,Science,Data Scientist
2572,59,0,0,1,1,1,0,Engineer,Commerce,Banker
2573,66,1,1,0,0,1,0,Business,Commerce,Banker
2574,65,1,0,1,1,1,1,Business,Commerce,CA
2575,83,1,1,0,0,1,0,Doctor,Arts,Journalist
2576,56,1,1,0,0,0,0,Engineer,Science,Software Engineer
2577,60,0,1,0,0,1,1,Engineer,Arts,Designer
2578,66,1,1,1,1,1,1,Business,Commerce,Business Analyst
2579,97,0,1,0,1,1,0,Business,Commerce,CA
2580,73,1,0,1,1,0,0,Business,Commerce,Accountant
2581,63,0,1,1,0,0,0,Artist,Commerce,Business Analyst
2582,50,1,0,0,1,1,1,Business,Commerce,CA
2583,61,1,1,1,1,1,0,Business,Commerce,Banker
2584,64,1,0,1,1,1,1,Business,Commerce,Accountant
2585,84,0,1,0,0,1,1,Engineer,Arts,Designer
2586,82,1,1,0,1,1,1,Teacher,Arts,Psychologist
2587,72,0,1,0,1,0,0,Business,Commerce,Banker
2588,54,1,1,1,0,1,1,Business,Commerce,Banker
2589,61,1,0,1,1,0,1,Doctor,Commerce,Banker
2590,78,0,0,1,0,0,0,Doctor,Commerce,CA
2591,94,0,0,1,0,0,1,Engineer,Commerce,Accountant
2592,99,1,0,0,0,0,1,Doctor,Arts,Designer
2593,96,1,0,0,0,1,1,Engineer,Arts,Psychologist
2594,91,1,0,0,0,0,0,Doctor,Arts,Historian
2595,87,1,0,0,0,0,1,Engineer,Arts,Designer
2596,72,0,0,0,1,0,1,Teacher,Arts,Journalist
2597,65,0,0,0,0,0,1,Business,Commerce,CA
2598,87,1,1,1,0,0,1,Doctor,Science,Doctor
2599,88,0,1,1,1,0,1,Engineer,Commerce,Business Analyst
2600,91,0,0,1,0,1,0,Doctor,Commerce,CA
2601,53,0,0,0,1,1,1,Teacher,Arts,Journalist
2602,88,0,0,1,0,1,1,Teacher,Commerce,Banker
2603,95,1,0,0,0,0,0,Business,Commerce,CA
2604,56,1,0,1,1,1,1,Engineer,Commerce,CA
2605,55,0,0,0,1,0,0,Engineer,Commerce,CA
2606,61,0,1,1,1,0,1,Teacher,Commerce,Accountant
2607,59,1,1,1,0,0,1,Doctor,Commerce,Banker
2608,88,0,1,1,0,1,1,Doctor,Commerce,Banker
2609,66,0,0,0,1,1,1,Engineer,Arts,Designer
2610,58,0,1,1,1,0,0,Doctor,Commerce,CA
2611,57,1,1,0,1,0,1,Artist,Arts,Designer
2612,55,0,0,1,0,0,0,Doctor,Commerce,CA
2613,68,0,1,1,1,1,0,Teacher,Commerce,CA
2614,63,0,1,1,0,1,1,Teacher,Commerce,CA
2615,73,1,1,1,1,0,1,Artist,Commerce,Banker
2616,57,1,1,1,1,0,1,Doctor,Commerce,Business Analyst
2617,75,0,0,1,1,1,0,Engineer,Commerce,Business Analyst
2618,87,1,0,0,0,0,1,Teacher,Arts,Psychologist
2619,86,0,1,0,1,0,1,Teacher,Arts,Designer
2620,93,1,0,1,1,0,1,Teacher,Commerce,CA
2621,95,0,0,1,1,1,1,Teacher,Commerce,Banker
2622,66,1,0,0,0,0,1,Business,Commerce,Business Analyst
2623,73,1,0,0,1,0,1,Business,Commerce,Banker
2624,88,0,0,0,0,0,0,Teacher,Science,Doctor
2625,59,1,0,0,1,0,1,Doctor,Arts,Designer
2626,79,1,1,1,0,0,1,Teacher,Commerce,Business Analyst
2627,76,1,0,0,0,0,0,Business,Commerce,Accountant
2628,88,0,0,1,1,0,0,Doctor,Commerce,Banker
2629,92,1,0,0,1,1,1,Doctor,Arts,Journalist
2630,64,1,0,0,0,1,0,Engineer,Arts,Psychologist
2631,88,0,1,0,0,0,0,Doctor,Arts,Designer
2632,97,0,1,1,0,1,1,Engineer,Commerce,Banker
2633,75,0,1,1,0,0,1,Teacher,Commerce,Banker
2634,81,1,0,1,0,1,1,Business,Commerce,Accountant
2635,92,1,0,1,0,0,1,Teacher,Commerce,Banker
2636,77,0,0,0,1,0,0,Doctor,Commerce,Banker
2637,94,1,1,0,0,1,0,Business,Science,Software Engineer
2638,84,0,0,0,1,0,0,Engineer,Commerce,Business Analyst
2639,61,1,1,1,0,1,0,Business,Commerce,Business Analyst
2640,81,1,1,0,1,1,1,Business,Commerce,Accountant
2641,88,0,1,0,1,0,1,Teacher,Arts,Designer
2642,60,1,0,0,1,1,0,Artist,Arts,Journalist
2643,59,1,1,1,0,1,0,Teacher,Commerce,Business Analyst
2644,73,0,1,1,0,0,0,Artist,Commerce,Business Analyst
2645,85,1,0,0,1,1,1,Business,Commerce,Banker
2646,58,1,1,0,1,0,1,Doctor,Arts,Historian
2647,76,0,0,1,1,1,1,Doctor,Commerce,CA
2648,72,1,1,0,0,0,0,Doctor,Arts,Historian
2649,97,0,1,1,0,0,0,Business,Commerce,Business Analyst
2650,96,1,0,1,0,1,1,Artist,Commerce,Accountant
2651,61,0,0,0,1,1,0,Artist,Arts,Psychologist
2652,88,1,1,0,0,0,1,Artist,Science,Doctor
2653,53,0,0,0,0,0,1,Doctor,Arts,Psychologist
2654,51,1,1,1,1,1,1,Teacher,Commerce,CA
2655,81,0,0,0,0,0,1,Doctor,Arts,Journalist
2656,55,1,1,1,0,0,1,Engineer,Commerce,Banker
2657,76,0,0,0,0,1,0,Doctor,Arts,Psychologist
2658,60,1,1,1,1,1,1,Artist,Commerce,Business Analyst
2659,83,0,1,1,0,1,1,Engineer,Commerce,Business Analyst
2660,75,1,0,0,1,0,0,Engineer,Commerce,Business Analyst
2661,94,0,0,0,1,1,0,Artist,Arts,Historian
2662,70,0,1,1,1,1,1,Engineer,Commerce,Business Analyst
2663,59,0,1,1,1,0,1,Engineer,Commerce,Accountant
2664,92,1,1,1,0,1,0,Artist,Science,Pharmacist
2665,88,1,1,1,0,1,0,Engineer,Science,Software Engineer
2666,83,0,1,1,0,0,1,Engineer,Commerce,Accountant
2667,52,0,0,0,1,0,1,Doctor,Arts,Psychologist
2668,59,0,1,1,1,1,1,Engineer,Commerce,Banker
2669,85,0,1,1,0,0,1,Doctor,Commerce,Accountant
2670,81,1,1,1,0,1,1,Engineer,Commerce,Accountant
2671,85,0,0,0,1,1,1,Teacher,Arts,Journalist
2672,56,1,1,0,1,0,0,Engineer,Science,Doctor
2673,96,0,1,1,1,0,1,Artist,Commerce,CA
2674,55,0,0,1,0,1,0,Doctor,Commerce,Banker
2675,56,1,0,0,0,1,1,Business,Commerce,CA
2676,81,0,0,0,0,1,1,Doctor,Arts,Psychologist
2677,90,1,1,1,0,1,1,Engineer,Science,Data Scientist
2678,79,1,1,0,1,1,0,Teacher,Arts,Designer
2679,83,0,0,0,0,1,1,Engineer,Arts,Designer
2680,88,1,0,1,1,0,1,Engineer,Commerce,Banker
2681,93,1,1,0,0,0,1,Engineer,Science,Pharmacist
2682,60,0,0,1,1,1,1,Doctor,Commerce,Accountant
2683,94,1,0,1,0,0,1,Doctor,Commerce,Accountant
2684,84,0,0,1,1,0,1,Doctor,Commerce,CA
2685,78,0,1,0,1,0,1,Artist,Arts,Psychologist
2686,79,0,1,0,1,0,1,Business,Commerce,Banker
2687,69,0,1,0,1,1,0,Doctor,Arts,Historian
2688,77,0,0,0,0,0,1,Engineer,Arts,Historian
2689,68,1,0,0,1,1,0,Doctor,Arts,Designer
2690,72,1,1,0,0,0,1,Doctor,Arts,Designer
2691,78,1,1,0,0,1,0,Business,Commerce,Banker
2692,80,1,0,1,1,0,1,Engineer,Commerce,Banker
2693,79,0,1,0,1,1,1,Engineer,Arts,Journalist
2694,63,1,1,1,0,1,0,Engineer,Commerce,Accountant
2695,67,1,0,0,0,1,0,Teacher,Arts,Psychologist
2696,91,1,0,1,0,0,0,Doctor,Commerce,CA
2697,52,1,1,0,0,1,1,Teacher,Arts,Journalist
2698,50,1,1,1,1,0,1,Teacher,Commerce,Business Analyst
2699,56,0,0,1,1,0,1,Artist,Commerce,Business Analyst
2700,54,1,1,1,0,0,1,Business,Commerce,Banker
2701,96,0,0,1,1,1,0,Business,Commerce,Accountant
2702,70,0,1,0,1,0,1,Business,Commerce,CA
2703,89,1,1,1,1,1,1,Business,Science,Data Scientist
2704,76,0,0,0,0,1,1,Engineer,Arts,Designer
2705,87,1,1,0,0,1,0,Doctor,Science,Doctor
2706,68,1,1,0,0,1,0,Business,Commerce,Business Analyst
2707,76,0,1,0,1,0,0,Artist,Commerce,CA
2708,75,0,1,1,0,1,1,Engineer,Commerce,Accountant
2709,79,0,1,1,0,1,1,Teacher,Commerce,CA
2710,81,0,0,0,0,0,0,Business,Commerce,Business Analyst
2711,59,0,0,0,0,1,1,Engineer,Arts,Journalist
2712,62,1,0,1,0,0,0,Doctor,Commerce,Business Analyst
2713,68,1,0,1,1,1,0,Artist,Commerce,Banker
2714,75,1,1,0,1,0,1,Business,Commerce,CA
2715,77,0,0,1,0,1,1,Artist,Commerce,CA
2716,98,0,0,1,1,1,0,Artist,Commerce,Banker
2717,98,0,1,0,0,1,0,Doctor,Arts,Psychologist
2718,78,1,1,1,1,1,1,Artist,Commerce,CA
2719,74,0,1,1,0,1,1,Teacher,Commerce,CA
2720,66,0,1,1,0,1,0,Teacher,Commerce,CA
2721,50,1,0,0,0,1,1,Teacher,Arts,Psychologist
2722,50,0,1,0,0,1,0,Artist,Arts,Designer
2723,56,0,0,0,0,1,1,Teacher,Arts,Historian
2724,80,1,1,1,0,1,0,Teacher,Commerce,Business Analyst
2725,77,1,0,1,0,1,1,Engineer,Commerce,Business Analyst
2726,57,1,0,0,1,0,1,Business,Commerce,Accountant
2727,60,0,0,1,0,0,1,Doctor,Commerce,Accountant
2728,89,1,0,0,0,0,0,Business,Commerce,CA
2729,65,0,0,0,1,0,1,Doctor,Arts,Designer
2730,92,1,1,1,0,1,0,Engineer,Science,Data Scientist
2731,79,0,1,1,0,1,0,Business,Commerce,Business Analyst
2732,51,1,0,0,0,1,0,Business,Commerce,CA
2733,74,1,0,0,1,1,1,Doctor,Arts,Historian
2734,63,1,0,1,1,1,0,Doctor,Commerce,Business Analyst
2735,52,0,1,1,1,0,1,Doctor,Commerce,Accountant
2736,50,0,1,1,1,1,0,Doctor,Commerce,Accountant
2737,99,0,0,0,0,0,0,Doctor,Commerce,Accountant
2738,66,1,1,0,1,1,1,Artist,Arts,Journalist
2739,89,0,1,0,0,1,1,Engineer,Arts,Designer
2740,88,0,1,1,0,1,0,Teacher,Commerce,Accountant
2741,56,0,0,1,0,0,1,Artist,Commerce,Business Analyst
2742,61,1,0,1,1,1,1,Engineer,Commerce,Business Analyst
2743,95,0,1,0,0,1,1,Business,Commerce,Business Analyst
2744,79,1,1,1,1,1,1,Engineer,Commerce,Business Analyst
2745,67,1,1,0,1,0,0,Engineer,Science,Pharmacist
2746,69,0,1,1,0,1,0,Doctor,Commerce,Business Analyst
2747,98,1,0,0,1,0,1,Artist,Arts,Psychologist
2748,93,1,1,0,1,0,0,Teacher,Science,Data Scientist
2749,71,1,1,0,1,0,1,Artist,Arts,Historian
2750,86,0,1,1,1,0,1,Business,Commerce,CA
2751,50,1,0,0,1,1,0,Engineer,Arts,Journalist
2752,52,0,1,0,0,0,0,Engineer,Science,Software Engineer
2753,54,0,1,1,1,1,0,Engineer,Commerce,Business Analyst
2754,55,0,1,0,1,0,1,Teacher,Arts,Psychologist
2755,73,1,1,1,0,1,0,Engineer,Commerce,CA
2756,65,1,1,0,1,1,0,Artist,Arts,Historian
2757,86,0,0,1,0,0,1,Teacher,Commerce,Banker
2758,70,0,1,0,0,0,1,Teacher,Arts,Journalist
2759,61,0,1,0,1,1,0,Doctor,Arts,Historian
2760,84,0,1,0,1,1,0,Doctor,Arts,Journalist
2761,85,1,0,1,1,0,0,Engineer,Commerce,CA
2762,62,1,1,1,0,1,1,Doctor,Commerce,Business Analyst
2763,81,0,0,0,1,1,0,Artist,Arts,Designer
2764,82,1,0,1,0,0,0,Doctor,Commerce,CA
2765,78,1,0,0,1,1,0,Doctor,Arts,Designer
2766,91,0,1,1,0,0,1,Artist,Commerce,CA
2767,53,0,1,1,1,1,0,Business,Commerce,CA
2768,71,1,0,1,1,1,1,Artist,Commerce,Business Analyst
2769,77,0,1,1,1,0,1,Engineer,Commerce,Banker
2770,51,0,0,0,0,1,1,Artist,Arts,Psychologist
2771,51,0,1,0,0,1,0,Business,Commerce,Accountant
2772,76,1,1,0,1,1,0,Engineer,Arts,Designer
2773,70,1,1,0,1,0,0,Business,Commerce,Banker
2774,89,1,1,1,1,0,1,Engineer,Science,Doctor
2775,72,1,0,1,1,0,1,Business,Commerce,Business Analyst
2776,91,0,0,0,1,0,0,Teacher,Science,Software Engineer
2777,77,1,1,1,1,1,0,Doctor,Commerce,Accountant
2778,60,1,0,0,0,0,1,Business,Commerce,Business Analyst
2779,87,0,1,0,0,1,0,Teacher,Arts,Psychologist
2780,81,1,1,1,1,1,1,Engineer,Commerce,Business Analyst
2781,67,1,0,1,0,1,0,Business,Commerce,Accountant
2782,87,1,1,0,0,1,0,Teacher,Science,Software Engineer
2783,83,0,0,0,1,0,0,Teacher,Commerce,Accountant
2784,75,1,0,0,1,1,1,Engineer,Arts,Journalist
2785,57,1,0,1,1,0,1,Engineer,Commerce,Banker
2786,73,1,0,1,1,1,1,Engineer,Commerce,Banker
2787,90,0,1,1,1,1,1,Business,Commerce,CA
2788,65,1,0,1,0,0,1,Teacher,Commerce,Business Analyst
2789,69,0,0,1,1,0,1,Business,Commerce,CA
2790,59,0,0,0,1,0,0,Business,Commerce,Business Analyst
2791,95,1,1,1,0,0,0,Engineer,Science,Data Scientist
2792,97,0,1,1,1,0,1,Artist,Commerce,Accountant
2793,56,0,0,1,0,0,1,Teacher,Commerce,Business Analyst
2794,64,1,0,1,1,1,1,Engineer,Commerce,CA
2795,65,0,0,0,0,1,1,Artist,Arts,Designer
2796,52,1,0,1,1,0,0,Business,Commerce,Business Analyst
2797,96,0,0,0,1,1,1,Doctor,Arts,Historian
2798,99,0,0,0,1,1,1,Engineer,Arts,Designer
2799,82,0,0,1,1,1,1,Doctor,Commerce,Business Analyst
2800,65,1,0,1,1,1,0,Doctor,Commerce,Business Analyst
2801,64,1,0,0,0,1,0,Teacher,Arts,Journalist
2802,92,0,1,0,1,0,1,Artist,Arts,Psychologist
2803,81,1,0,0,0,1,1,Business,Commerce,Banker
2804,64,1,1,1,1,0,1,Business,Commerce,CA
2805,95,1,1,0,1,0,0,Engineer,Science,Pharmacist
2806,79,0,1,1,0,0,0,Doctor,Commerce,Business Analyst
2807,84,0,0,1,1,1,1,Teacher,Commerce,Accountant
2808,75,1,1,1,1,0,0,Doctor,Commerce,CA
2809,59,0,0,0,1,0,0,Engineer,Science,Doctor
2810,80,1,0,1,0,0,1,Business,Commerce,Accountant
2811,98,0,0,1,1,1,0,Artist,Commerce,Accountant
2812,89,0,0,0,0,0,0,Artist,Commerce,Business Analyst
2813,90,0,1,1,0,1,1,Business,Commerce,Business Analyst
2814,71,0,1,0,1,1,1,Engineer,Arts,Journalist
2815,66,0,0,0,0,0,0,Teacher,Commerce,Banker
2816,86,0,1,1,0,1,1,Engineer,Commerce,Accountant
2817,62,1,0,1,0,1,0,Doctor,Commerce,CA
2818,51,1,1,1,0,1,0,Business,Commerce,CA
2819,65,0,1,0,1,1,0,Business,Commerce,CA
2820,53,1,1,1,0,1,0,Doctor,Commerce,Accountant
2821,52,0,0,1,1,0,1,Teacher,Commerce,CA
2822,53,0,0,0,1,0,0,Engineer,Commerce,Banker
2823,59,1,1,1,1,1,1,Artist,Commerce,CA
2824,73,0,1,0,1,1,0,Teacher,Arts,Psychologist
2825,67,0,1,0,0,1,0,Artist,Arts,Journalist
2826,94,1,1,0,1,0,0,Teacher,Science,Data Scientist
